artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
firefall,head on home,1977,pop,tire runnin weary people care head home home await return tear come smile head home home await return tellin lie young sisters brothers know match mother home home await return,30,0.0021929825940546,0.1322092110221336,0.0021929825337811,0.0021929824914384,0.002192982462712,0.0021929824971274,0.0021929825104601,0.0738161395684535,0.0021929825450708,0.3943620231851265,0.0021929825369972,0.0021929826081102,0.2502301793660683,0.002192982615516,0.0747716371312851,0.0021929824600349,0.6285064442759667,0.6368740866087224,0.1224890788042959,0.145748987854251,0.7681368507831822,0.6356242557325114,music,0.6142857142857143
diana ross,theme from mahogany (do you know where you're going to),1976,rock,know go like things life show go know hop look open doors hop know stand time chase fantasy fill mind know love spirit free laughin question ask know go like things life show go know look plan dream slip hand long answer question know go like things life show go know hop look open door hop know,57,0.0009746588784668,0.0009746589189979,0.3136149267372227,0.000974658957071,0.0009746588714032,0.0009746588771824,0.0313090850913096,0.3725314838714766,0.0009746588967811,0.0009746588838109,0.000974658912834,0.0009746589184246,0.04206035294545,0.0826808194065716,0.0472625826907883,0.0988448425168761,0.3122495396945738,0.6384124298130913,0.5933730857159496,0.0004807692307692,0.2652514427040396,0.4214033511356911,world/life,0.6285714285714286
stevie nicks,leather and lace,1981,rock,fragile heart hollow shatter word impossible follow say fragile search life stronger know feel walk house walk door feel walk house walk door lovers forever face face city mountains stay stay need need today leather lace moonlight sleepy eye like right walk house know want leave strong cold scar time know light nights time know light nights lovers forever face face city mountains stay stay need need today leather lace lovers forever face face city mountains stay stay need need today leather lace,83,0.0007739938223055,0.000773993847876,0.1006844037540662,0.0283129334023125,0.0887337777530851,0.0007739938125186,0.0007739938555548,0.0007739938754991,0.0007739938339815,0.0007739938247655,0.1427853229666429,0.0897509639709797,0.0007739938104808,0.0007739938546436,0.4889132845520577,0.0007739938669944,0.4638795624390772,0.6750762761838832,0.6415659051866519,0.0,0.3538746908491345,0.4324147060448735,sadness,0.5571428571428572
pete rock & c.l. smooth,check it out,1994,jazz,forth send people north tell york soft throw rock fish bait cause fight great hottest joint lockdown ready release masterpiece cover blow know keep shit lethal cause like water desert thirsty people fixation artillery catch look say question give sigh enemy line take care business world pend hold strong cookies mink type bitch run later ticky mind avoid like suama wrong little bump grind know thing ring meccafied slang trade couldn gang bang niggas hang style swear shit wutang samurai smooth slice dice rebound like oakley provoke chocolate thai careful toke razzle dazzle fragile homage plan hold knowledge minutes funk tounge read label show stone remember kind remind rocket play notre dame invincibility vulnerability sell gold killers payroll better watch step know real accept jealous brothers relax playoffs sweep keep stash tango cash competitors cause think know make loot horse race friend great paperchase taste life fast house chicks strip profound sound ride swoop like hawk bring essence york vernonville daddy comprehend real live niggas trend blast smoothest prophets brain cell farewell,172,0.0005599104184436,0.0005599104654637,0.073317366201834,0.0005599104453645,0.0005599104162314,0.0218211292931088,0.0448669789510159,0.1800285221914301,0.3788305811992035,0.000559910454996,0.1778956930998243,0.0005599104363377,0.0634329450291372,0.000559910459637,0.0005599104420844,0.0005599104382959,0.7541427488356981,0.6213880983514088,0.0527098922790083,2.5e-05,0.6207749381698268,0.5375230938143414,obscene,0.3714285714285714
rod stewart,stay with me,1989,rock,morning cause kick door know cause perfum smell sweeter floor guitar need pursuading mean sound degrade face like laugh lips hair fingernails hear mean jezabel let stairs read tarot card stay stay tonight better stay stay stay tonight better stay morning cause know kick door fare home best cologne morning stay stay cause tonight better stay stay stay cause tonight go stay whats wooo,64,0.0009930486755197,0.0009930487066014,0.0009930486871003,0.3540871292209703,0.0009930487241007,0.0009930486690149,0.0209316654308752,0.2247644438178133,0.1660703775865617,0.0742735028770436,0.1469632479993058,0.00099304869246,0.0009930486601532,0.0009930487460695,0.0009930487142732,0.0009930487680936,0.4227228419798549,0.6098248852652359,0.0838344215205035,0.0713562753036437,0.8876751854905194,0.7817749663452951,night/time,0.4428571428571428
the cold stares,under his command,2018,blues,world know girls live love hard line see sight crazy nights cruise booze wonder alive waste time miss beat total satisfaction guarantee tease need know tease spread word boys reel rock roll lose girls dress kill look thrill slide glide hard choose hard choose tease nice slow nice slow tease feel grow grow,53,0.0012531328511953,0.0688420700535644,0.3993550979518387,0.0723922262454497,0.0012531329537766,0.0012531329414709,0.0599663511671567,0.0012531329554456,0.0012531328970621,0.0012531328579503,0.0012531329310486,0.0012531329040205,0.0293229418903402,0.2024809470821558,0.0012531328792973,0.037846708562517,0.5841005090436479,0.6978181165551367,0.908634446420127,0.0005921052631578,0.1333470733718054,0.3022805116636274,world/life,0.0285714285714285
ray price,funny how time slips away,1965,country,hello long long time doin guess doin fine long yesterday funny time slip away fine hear tell till time thing tell like yesterday funny time slip away gotta know know remember tell time gonna funny time slip away,38,0.0013495276778847,0.0013495276823601,0.0013495277818685,0.3269140992102286,0.0013495276816827,0.0013495276769725,0.0013495277055728,0.2686425853300482,0.1388757920770437,0.0013495277526641,0.0013495276910351,0.0013495276808001,0.0273112038544237,0.0013495277592414,0.1914724156892337,0.0013495276716371,0.5180331419906856,0.5139861036330537,0.854417524515587,0.0528340080971659,0.5166941467436108,0.1851597367205061,night/time,0.7857142857142857
shirley bassey,my way,1970,jazz,near face final curtain friend clear state certain live life thats travel evry highway regret mention exemption plan chart course careful step byway time sure know chew doubt spit face stand tall love laugh cry share lose tear subside amuse think naught things truly feel word kneel record show take blow,51,0.0015479876229579,0.0015479877393973,0.4466985878479917,0.0015479876656304,0.0015479876178535,0.0015479876260208,0.0399301012188441,0.1118158295345295,0.0015479876979198,0.061965826822174,0.1584901607463905,0.0015479876744775,0.0015479876441443,0.0015479876611824,0.1609756540145905,0.001547987868582,0.184447091952778,0.6847934774248134,0.422690183423879,0.0,0.3528441879637263,0.4113930284909798,world/life,0.7142857142857143
soja,911,2006,reggae,battlefield live trust high father rastafari strong begin set babylon begin rise gonna cause war rumor war stop win bigger weapons life take leave feel like time kneel choose choose step shoot kill begin set babylon begin rise gonna notice grow want hold cells shackle away reason say serve life pass future doubt probation mean prevail mean fail blaze nation begin set babylon begin rise gonna peace cry work peace cry work gunshot gangsta camera shoot media governments send soldier fight life creation people facial expressions industrial stream pollution chemical cause physical deformation begin set babylon begin rise gonna,99,0.000877192995074,0.143723500258979,0.3685793195422879,0.0008771930079929,0.0008771929931218,0.0274732298948806,0.0008771930531891,0.0008771930652512,0.0008771930316237,0.0008771929945247,0.0008771930438692,0.0679355418277117,0.1486049678704978,0.0008771930577734,0.1050204033348067,0.0008771931002558,0.6902415249648003,0.7493526139014948,0.0020471908104325,0.0,0.5671887881286066,0.4484312222764113,world/life,0.2
parov stelar trio,doctor foo,2013,jazz,phone twelves good disease phone twelves good disease phone twelves good disease phone broad phone repeat,16,0.005263157962586,0.0052631579135554,0.0052631579071379,0.005263158058762,0.0052631578947374,0.0052631579036987,0.0052631578947374,0.0052631581831879,0.6178821430191325,0.0052631581854494,0.0052631581398195,0.0052631579140807,0.0052631579493098,0.0052631579412651,0.0052631579161607,0.2926441715321669,0.7942163977038883,0.7039202112658001,0.1214850617319897,0.6234817813765182,0.5208161582852432,0.5615478681616483,obscene,0.1
poison,cry tough,1986,rock,remember nights talk dream little know distant know know things know things baby gotta tough streets dream happen gotta world come true life easy ride tell rainbow baby better gold stick wrong right fight baby gotta tough streets dream happen gotta world come true gotta high baby lose gotta right gotta tough streets dream happen gotta world come true gotta tough streets dream happen gotta world come true gotta tough streets dream happen gotta world come true gotta tough streets dream happen gotta world come true gotta tough streets dream happen gotta,92,0.1136050106330628,0.0005783690411174,0.3237885220504967,0.0005783690385378,0.0005783690088504,0.0118328741681512,0.0005783690221885,0.1802256000079035,0.0005783690384111,0.0005783690088709,0.0005783690291627,0.0888874735853962,0.0005783690074968,0.0005783690062818,0.0005783690063458,0.0005783690011891,0.4866240658507528,0.8522421352203676,0.0221877732808968,0.0008603238866396,0.6001648804616652,0.968967999801395,world/life,0.4857142857142857
bob dylan,the death of emmett till,1963,pop,twas mississippi long young chicago step southern door dreadful tragedy remember color skin black till drag beat say reason remember torture things evil repeat scream sound inside laugh sound street roll body gulf amidst bloody rain throw water wide cease scream pain reason kill sure kill watch slowly stop unite state yell trial brothers confess kill poor till jury help brothers commit awful crime trial mockery mind morning paper smile brothers walk courthouse stairs jury innocent brothers go free body float foam crow southern speak kind thing crime unjust eye fill dead dirt mind fill dust arm legs shackle chain blood refuse flow human race fall godawful song reminder remind fellow kind thing live today ghostrobed klux klan folks think alike give great land greater place live,127,0.0006049606838995,0.4142374987798835,0.1568239615125518,0.0006049607265334,0.0006049606796642,0.0006049607215918,0.018613051467871,0.0417014855641751,0.0006049606982634,0.0373297301422038,0.1212217451362036,0.0006049607255141,0.1185522565844306,0.0006049607163607,0.0006049607304545,0.0006049607330793,0.5061193544893319,0.5052688254749634,0.9829317097707932,0.0034311740890688,0.4672300082440231,0.2272030918282933,violence,0.8142857142857143
gorillaz,last living souls,2005,pop,live souls live souls live souls live souls behave begin sing song grow know live souls live souls away know know convey live souls live souls live souls live souls lord save cause sing wrong see today lord see sound buy coldest wrong walk cause live souls live souls yeah live souls live souls,54,0.0013850415695309,0.0013850415765635,0.5939978153131026,0.0013850415795119,0.0297110293529093,0.0566418604179082,0.001385041553996,0.1751791462548826,0.0013850415973624,0.1250795664022211,0.0013850416616076,0.0013850415890235,0.0013850415620185,0.0013850415877861,0.0013850417293034,0.0013850415680648,0.8527022636196254,0.7707355844422223,0.0284126791291959,0.4554655870445344,0.8928276999175597,0.5365220615498703,world/life,0.2142857142857142
tenacious d,double team,2001,rock,damn hard rock better slip shoe maybe little stretch bend jacuzzi baby slip book buttress windsor hohoho go thing go flow listen think bout couple things show grow like place hand fuck sexy squeeze squeeze blouse underpants look cause come naked hatch oil perfume incense groove cool groove funky groove fuck funky groove fuck supreme like cream jeans work guy snatch offer step room smell perfume roundish feel tickle head feather tickler look baby tool feel feet suck toe mind suck toe good luck find boyfriend suck toe have talk double team supreme roll ahhh haaaah yeah ohhh right ohmygah ohithinki mgonna deht deht splooge hail satan hail satan hail satan hail satan,113,0.0523481353878111,0.0009930487110392,0.0009930487085342,0.0009930487480543,0.0210129151629765,0.0269368584871163,0.000993048680086,0.1252299764574495,0.3910998910992264,0.000993048680088,0.2736738080518541,0.0009930486952198,0.000993048697093,0.0009930487406801,0.0009930487102324,0.0977818308658149,0.4183905556157262,0.7982975668538317,0.1224890788042959,3.0465587044534417e-05,0.2384583676834295,0.9099070961975988,obscene,0.2714285714285714
jars of clay,love song for a savior,1995,rock,open field wild flower breathe fly away thank daises roses simple language someday understand mean laughter star heavens close heartbeat song lips someday trust learn someday come run fall arm tear fall pray want fall want fall want fall want fall sit silent wear sunday best sermon echo wall great salvation call people stare feel chain souls laughter star heavens close heartbeat song lips someday trust learn someday come run fall arm tear fall pray want fall want fall want fall want fall laughter star heavens close heartbeat song lips someday trust learn someday come run fall arm tear fall pray want fall want fall want fall want fall want pray easy savior close think word mention devotion want fall want fall want fall want fall want fall want fall want fall want fall want fall heart beat want fall want fall heart beat want fall,146,0.0004144219105288,0.0004144218986021,0.0748444048795582,0.000414421883163,0.0004144218820562,0.0004144219100884,0.0473017789585435,0.0004144219036765,0.0004144218902356,0.0401687545530451,0.0232593602262646,0.0435607515405524,0.0323297061882423,0.0004144218900531,0.5039361719431228,0.0004144218880621,0.572186721542294,0.6223111042740301,0.2028104445887997,0.0,0.4950535861500412,0.6956861916007786,sadness,0.3571428571428571
hanni el khatib,melt me,2015,blues,come melt like cream cone street come melt finish begin believe darlin know feel true sleep tonight scar shouldn hard want come melt tell hard stick bold think figure felt distance break apart grow space know heart scar hard want come melt wish closer wish closer wish closer wish closer wish closer wish closer wish closer wish closer scar shouldn hard wanna come melt come melt come melt come melt,70,0.1899322602324835,0.0009398496820111,0.0009398496878624,0.1467853143793867,0.0009398496289325,0.0009398496839765,0.0009398496459721,0.1668499981430865,0.0009398496861565,0.000939849635132,0.0301437285876107,0.00093984967351,0.0009398496441174,0.0009398497068111,0.4005047045321894,0.0009398496672402,0.611177298819452,0.7803758685229341,0.0036736984675687,4.797570850202429e-05,0.4713520197856554,0.7597522565269305,sadness,0.0714285714285714
jason isbell,stockholm,2013,country,hear songs shoulder somebody saturday night read good book study prepare live lock tight shackle wear tie key fold hair difference care stockholm home wise ways world trade lessons girl cross ocean thousand years home freeze city silver stone ship harbor bird bluff inch anchor go difference fall stockholm home night long pray daylight come folks home surely call search go ship harbor bird bluff inch anchor go difference fall stockholm home home,73,0.0010741138840164,0.1384547858576673,0.1130044078334803,0.0010741139371387,0.0010741138567047,0.0010741138980697,0.0231166343524326,0.0010741138906798,0.0010741138845145,0.3404379390392694,0.0010741139614603,0.2316147963690745,0.0010741138855262,0.0507787878089963,0.0010741139304328,0.0897032819274931,0.358821618108957,0.6415147552752352,0.1646577958411604,2.6214574898785424e-05,0.5424567188788129,0.5084931581446788,music,0.1
patsy cline,lonely street,1962,country,look lonely street tale tell need place weep place call lonely street place loneliness light bring forgetfulness break dream memories meet place call lonely street lonely street come bury break dream watch lonely street light bring forgetfulness break dream memories meet place call lonely street place call lonely street,49,0.001169590702388,0.0298605882702468,0.0011695907033758,0.0011695906596411,0.001169590892417,0.0011695906509588,0.0011695906844592,0.001169590722106,0.0011695906762253,0.123249310532497,0.3003784387528537,0.112539349143777,0.0011695906665358,0.0011695906743288,0.4175980436059683,0.0011695906432832,0.3165818260587025,0.4412993872266235,0.9427710268785412,5.445344129554655e-05,0.4074608408903545,0.0895611554635139,sadness,0.8285714285714286
glen adams,my girl,1969,reggae,holy shit time time track gonna stay like cause hollaback hollaback time track gonna stay like cause hollaback hollaback oooooo shit shit oooooo shit shit oooooo shit shit oooooo shit damn right talk shit tell hear act like people know kick place look face homerun kick know whats time track gonna stay like cause hollaback hollaback time track gonna stay like cause hollaback hollaback oooooo shit shit oooooo shit shit oooooo shit shit oooooo shit night girl bleachers give head substitute teacher perfect crazy sense clear comin right cause tellin pack dont freak secrets thats right cause knees scratch time track gonna stay like cause hollaback hollaback time track gonna stay like cause hollaback hollaback oooooo shit shit oooooo shit shit oooooo shit shit oooooo hear shit supercalafraga time track gonna stay like cause hollaback hollaback time track gonna stay like cause hollaback hollaback oooooo shit shit oooooo shit shit oooooo shit shit oooooo shit,155,0.0004784689074184,0.0004784689241541,0.0004784689174051,0.1571090551580867,0.0004784689035844,0.0004784689057108,0.0004784689011855,0.0004784689224549,0.6861584627813883,0.0004784689215767,0.0004784689118184,0.0004784689067706,0.0004784689099555,0.0670372461413534,0.0004784689181677,0.0004784689004862,0.688075381782736,0.7373535369074173,0.6425699222589581,0.1214574898785425,0.6836356141797196,0.4944787064420829,obscene,0.7285714285714285
fourplay,my love's leavin' (feat. michael mcdonald),2006,jazz,believe go say selfish seed plant black harvest today leave cold believe shadow purple thrill awake night believe true cope today leavin hop stay leavin control feel heal sing long go strong turn soon someday gonna bind cope today leavin hop stay leavin believe shadow purple thrill awake night believe true breathe perfume chill dream true ask leavin hop stay leavin leavin hop stay leavin leavin leavin,67,0.0010741138745775,0.0943712017644823,0.3194665648877712,0.0854453988986055,0.0010741138680599,0.0010741138967882,0.0974995583190666,0.0010741139499359,0.001074113902149,0.0436502182028344,0.0010741139382002,0.0010741139519524,0.001074113867072,0.001074113868593,0.2726163729027221,0.0532350321261962,0.688075381782736,0.6327205599569263,0.1997983933718808,0.0016396761133603,0.4218878812860676,0.3653455443253082,world/life,0.2
esquivel!,boulevard of broken dreams,1959,pop,walk street sorrow boulevard break dream gigolo gigolette kiss regret forget break dream laugh tonight tomorrow behold shatter scheme gigolo gigolette eye tear tell break dream walk leave soul cathedral borrow long gigolo gigolette sing song dance boulevard break dream borrow long gigolo gigolette sing song dance boulevard break dream,50,0.001547987646422,0.0015479876586465,0.0015479877652872,0.1058397593317072,0.0015479876171805,0.0015479876377278,0.0495514239933689,0.0015479877749877,0.0015479876584,0.1484748530638401,0.0015479877764966,0.1893505127930747,0.0015479876467948,0.0015479876549772,0.4851116232933067,0.0015479876165345,0.7628073215639554,0.7043817142271107,0.8212849611294791,0.0080566801619433,0.8217230008244022,0.6065943200628487,sadness,0.8714285714285714
ty segall,black magick,2017,blues,candle like goodbye goodbye picture rain aren matter cause understand need honesty black magic save black magic save kings queen black magic save save magic deep inside speak lie picture name matter matter cause understand tell cause need black magic save black magic save kings queen black magic save save black magic save black magic save black magic black magic black magic,62,0.0009074410289426,0.4460744379995143,0.1300281754483908,0.0009074410285613,0.0229419542498851,0.0009074410185916,0.0394472406485789,0.1069204468990094,0.0009074410615699,0.0009074410225496,0.0009074410522243,0.2427910111514296,0.0009074410323325,0.0009074411273111,0.0009074410470132,0.0009074410200501,0.3252463987869599,0.6972284183267954,0.0040150642721528,0.0002904858299595,0.1632316570486397,0.4113930284909798,violence,0.0428571428571428
jermaine dupri,let's talk about it (feat. clipse),2019,hip hop,gettin groove like givin shit alright drummer drummer say drummer long time come drummer damn baby shit jeans mind hear track clipse question nigga hustler rock bigger rapper figure straight killa flood block glock neighborhood see thug stop cause waco district visit like diamonds color watch smother place jewel white bitch bring home choice balcony say say bring girl night sexin think come question jingle baby jingle baby wanna talk cars talk wanna talk house talk wanna talk jewel talk wanna talk money talk wanna talk chicks talk wanna talk hit talk wanna talk talk talk cash talk game rotate chrome get bigger girls wanna fuck nigga lyric commercial,109,0.0841100656617379,0.0006835270431418,0.0006835270162022,0.0386441865900595,0.0006835270043039,0.0006835270148072,0.0006835270043197,0.2312364199725334,0.4416210664382896,0.0006835270852548,0.0006835270497988,0.0006835270407041,0.0006835270160137,0.0519807188024486,0.0006835270082015,0.0006835270001181,0.9393479909021988,0.7535574186601031,0.3775094151700955,0.0,0.8155399835119538,0.6616510946087604,obscene,0.0142857142857142
thee oh sees,night crawler,2013,blues,subtle slayer ruin kid light dark parent lose kid answer hold hand whoa children fall hole pull live hole cancel good right future kid,24,0.0026315789728314,0.3251438708841767,0.0719248244911762,0.0026315793705517,0.0696940477738422,0.002631578949662,0.0533819186957806,0.002631579037605,0.0026315791066778,0.0026315789473955,0.1925525511174557,0.0832740004393791,0.1350011478211517,0.0026315789744211,0.0026315791774856,0.0400802689747913,0.0923860067150438,0.7269953593313334,0.000219879738835,0.9129554655870444,0.1828112118713932,0.7807739340808241,violence,0.1
roberta flack,sweet bitter love,1971,jazz,sweet sweet bitter taste linger helpless finger slip away sweet sweet bitter bring pain teach sure stay magic dream lose spell sweet sweet bitter awaken forsakened trust heart like magic dream lose spell sweet sweet bitter bring pain teach sure stay sweet bitter awaken forsakened trust heart trust heart like,50,0.0013850415734741,0.0013850415957793,0.2871287489478458,0.0013850415801315,0.0013850415534354,0.0013850415723053,0.3490964979347807,0.0013850416366627,0.0013850416106647,0.001385041614891,0.0013850416032549,0.0646557490276491,0.0013850415600809,0.0478728617704565,0.2318555600049063,0.0013850415938727,0.2851727499187697,0.4376586416429505,0.9899598292769372,0.0002216599190283,0.102431986809563,0.0427128454862654,romantic,0.7
38 special,back door stranger,1982,country,chance jail eye coward runnin loose care couldn damn deprive victim ruthless wait shadow go move door fear life family door stranger fair warn tonight door stranger gotta stop right read paper bout door stranger evil ways judge plead insane sign time change opinion half cold snake strike slap face tolerate pain cause worry grey chance jail eye coward runnin loose care couldn damn deprive victim ruthless opinion stand cold snake gonna strike slap face tolerate pain cause worry grey twice,81,0.0009074410299528,0.4708114806177296,0.0400237096925065,0.0734828530861116,0.0009074410227073,0.046292661409365,0.0009074410273954,0.1526777002272537,0.1106068331379298,0.0009074410328236,0.0009074410965408,0.0009074410621388,0.0009074410412643,0.0009074410338749,0.0009074410936088,0.0009074411497471,0.4909563522148814,0.6635643412045227,0.0047981975885517,0.0821862348178137,0.8979802143446002,0.7437357402953926,violence,0.5428571428571428
les paul,"baby, won't you please come home",1955,pop,feel okay good cause lately feel strange like rearrange change voice ones hear head fellas tell better dead paint lately get harder sleep muscle spasms deep single night cold like feel hand toe tell pour come yeah cold feel face wear go moon feel like death come soon wanna fuck sleep mmmmm flash eye pretty angels bright light devil soul look hell like,63,0.0009569378606787,0.3449721251958585,0.0009569379297077,0.0009569378542134,0.0198241279340209,0.0009569378051809,0.0009569378163995,0.0631606053913384,0.0602890394064354,0.0009569378516739,0.000956937836775,0.1876154964739072,0.0009569378647281,0.1569664481381096,0.000956937827235,0.1191070050739375,0.6804938806455106,0.648411660641489,0.8162648757679476,0.0,0.258037922506183,0.3022805116636274,violence,0.9285714285714286
black moon,buck 'em down,2009,hip hop,repeat buckshot weak word life nigga sight nigga peep style card kick look niggaz real quick niggaz know niggaz ride dicks upstate niggaz chicks word life bullshittin nigga buff streets tough lock sweet stuff shit word loot kick timberland shots fuck gang hanger doubleedged banger niggaz clingin drawers niggaz fake bust fuck breakin jaw bring chest like wind fuckin lungs bullshit parlay weak bucktown everyday repeat buckshot niggaz tell chill kick shit wicked blunt lick lyric commercial,77,0.001223990218834,0.0602931022035671,0.0580110389321293,0.0012239903526892,0.0012239902129897,0.0012239902137718,0.001223990368205,0.0012239902799411,0.6974241453601906,0.0964579288416831,0.0012239902777091,0.0012239903571936,0.0012239902224664,0.0012239902890333,0.0012239902383695,0.001223990224363,0.7638903931549876,0.6145424710919672,0.0251998244978157,0.0001336032388663,0.5991343775762571,0.5585447713682348,obscene,0.1571428571428571
radiohead,a wolf at the door,2003,rock,drag window drag dead sing miss snake ladder flip pop cracker smack head knife neck kick teeth steel cap take credit card gunge egg flan face flan face flan face dance fucker dance fucker dare dare flan face give pinch salt taxman promise good look mirror face recognize help doctor inside inside inside inside inside door call call phone tell ways gonna mess steal children squeal cop walk like giant crane xray eye strip naked tight little world list stepford wive complain investments dealers investments dealers cold wive mistresses cold wive sunday paper city boys class know bear know gonna come clean bear raise wish turn tape door call call phone tell ways gonna mess steal children squeal cop gonna,120,0.0007112375743458,0.3919137863269606,0.0526145534379079,0.0007112375673998,0.0007112375656179,0.0169693567873909,0.0175396364265715,0.0855306833429943,0.000711237590561,0.034833164726941,0.1977768641953062,0.0488234586089358,0.0539008772118796,0.0007112376088316,0.0007112376195364,0.018866790437306,0.4530488465287555,0.7313027203035664,0.2660635201440965,4.281376518218623e-06,0.3569661995053586,0.6756655463113562,violence,0.2428571428571428
wynn stewart,big city,1962,country,city writer shamley city mean brokenhearted country go leave city life belong simple country girl choose different life city things city take light shine lure arm city mean satisfy live wrong hop memories fade away come go stay,38,0.0015037594753438,0.0015037594139473,0.4079740271131927,0.001503759518132,0.0015037594582959,0.0015037594212177,0.0015037596535273,0.0015037595744773,0.0015037594254742,0.0015037594630994,0.3227690899782418,0.0745892838967958,0.0015037594031954,0.0311079153640055,0.142507051051799,0.0015037595877479,0.4216397703888228,0.6217214060456888,0.8925701732632263,1.467611336032388e-05,0.8588211046990931,0.5084931581446788,world/life,0.8285714285714286
phil collins,find a way to my heart,1989,rock,heart wait place heart shin heart follow journey easy know footsteps faint hear know question easy answer believe heart wait place heart shin heart follow time come time know know code break wrap word speak sound reason hide heart sight mind door open heart wait place heart shin heart follow heart wait place heart shin heart follow,57,0.0009746589132887,0.0930336732476889,0.0009746589356485,0.1000730025256166,0.0009746588733742,0.0009746588704655,0.0009746588952655,0.1451879726776707,0.0009746588847066,0.0009746589523861,0.0009746588874995,0.1623480388244805,0.0009746588806264,0.0009746588775534,0.4592426308336209,0.0009746588713353,0.3360771146972816,0.7380457913493833,0.2459831786979706,0.0008350202429149,0.401277823577906,0.8398348376846204,sadness,0.4428571428571428
fiona apple,sleep to dream,1996,pop,tell feel care tell truth dare hell care feet grind sleep dream head cloud mind body voice stifle deviant ways forget tell come hell raise insult life swallow seas pride like fool like fool hide abide feet grind sleep dream head cloud mind body voice stifle deviant ways forget tell come hell raise deal sensitive play game anymore defensive plead bother explain face cause cry shame come sorrow give stake claim forget blame feet grind sleep dream head cloud mind body voice stifle deviant ways forget tell come hell raise feet grind sleep dream head cloud mind body voice stifle deviant ways forget tell come hell raise,107,0.0005913660963553,0.5457494485368501,0.1740037743844128,0.0005913660859105,0.0005913660564756,0.0005913660638724,0.0005913660645194,0.2138620952651648,0.0005913660914381,0.0005913661034445,0.0005913660747117,0.0575141905593899,0.0005913660628041,0.0005913660955891,0.0005913660980676,0.0005913661381896,0.7184013863316365,0.6637438145783656,0.0302199098593472,4.898785425101214e-05,0.7557708161582852,0.5755623198642439,violence,0.3428571428571428
stick figure,burnin' ocean,2008,reggae,burnin ocean burnin ocean burnin ocean burnin ocean awake fall asleep mind dream want get away place want want burnin ocean burnin ocean burnin ocean burnin ocean away want get away away want get away awake fall asleep mind dream want get away place want want burnin ocean burnin ocean burnin ocean burnin ocean burnin ocean burnin ocean burnin ocean burnin ocean,62,0.0011695906432809,0.0011695906735533,0.0011695906920562,0.0011695907756381,0.0011695906444602,0.0011695906436341,0.0011695906640314,0.0011695906779585,0.0011695906638467,0.0011695906479989,0.0011695906778606,0.0011695907049313,0.0011695906479209,0.0011695906529402,0.3790019358554717,0.0011695906501807,0.6425863749593849,0.6931005307284055,0.3714853127362578,0.7095141700404858,0.5682192910140147,0.4934776741776118,sadness,0.1714285714285714
godspeed you! black emperor,providence,1997,jazz,interviewer think world come blaise finnegan preacher say time say america rivers go stock market guy careful walk late night beggar woman spare change blaise finnegan sorry perfect place jump interviewer think world come blaise finnegan say preacher say interviewer instrumental vocals go go go go go go go go go go go go go go go instrumental,58,0.0014224753400965,0.0014224751338277,0.1527158317847775,0.0509755956985871,0.0014224751119527,0.0014224751582324,0.0303334858282888,0.149926769216033,0.0014224751347351,0.0014224751407828,0.1866664625799056,0.0014224751488628,0.0014224751293456,0.0014224752033379,0.0014224751506956,0.4108896778200945,0.2104408101375501,0.5413942517242263,0.5020075321360765,0.5313765182186235,0.0157666941467436,0.0319016970299773,feelings,0.3285714285714285
kenny chesney,you and tequila (with grace potter) (live at red rocks amphitheatre),2012,country,apologize emotions hidin hard explain feel world close eye things hurt nature apologize apologize apologize tire holdin head tire tryin hold cycle fight make tire tryin hold fallin apart slippin away rewindin things fallin apart slippin away fight break breakaway break breakaway break breakaway break breakaway break grind ceilin disappear nothin stand hate feelin weight world shoulder older older older tire holdin head tire tryin hold cycle fight make tire tryin hold fallin apart slippin away rewindin things fallin apart slippin away fight break breakaway break breakaway break breakaway break breakaway fallin apart slippin away rewindin things fallin apart slippin away fight break breakaway break breakaway break breakaway break breakaway,110,0.0007739938131847,0.2101545650843793,0.0961067586012209,0.0007739938303543,0.000773993808089,0.0007739938316338,0.0007739938962408,0.0007739938651408,0.1144758846614835,0.000773993818802,0.0007739938220016,0.0007739938248811,0.0007739938152107,0.0007739938413928,0.5676528842055985,0.000773993852623,0.4833748510776563,0.7120990693023613,0.6234935978851385,6.437246963562753e-05,0.4878400659521848,0.7587512242624593,sadness,0.1142857142857142
sonic youth,pipeline/kill time,1987,blues,stretch point stop thousand think think know place meet worry dark late wire help kill join tonight feel dark idea move mean flame head best friend suck wife blood shrivel mistake sane groove loose fear kill time shut pipeline straight heart open head bright glass chain wind toil idle hand drip guilt secret form punishment ax skulls futility endless revolt shift light shadow right solid hold hand long kill time,70,0.0010741138608886,0.3341054835221016,0.0010741139145248,0.1390973473969154,0.0010741138595899,0.0533282304712242,0.0010741140403156,0.1649311163913062,0.0010741139052637,0.0010741138662213,0.0010741139534899,0.2103140340394018,0.0242489776439981,0.0010741138753834,0.0396163147489959,0.0010741139820747,0.2115238817285822,0.6445401635771607,0.4979914638468513,0.3087044534412955,0.206512778235779,0.7487409016177482,violence,0.4714285714285714
